node_id,type,value,time
88,H,b'31.21',1769961623.680011
88,P,b'29.68',1769961623.681623
108,F,b'13.44',1769961726.816313
108,H,b'52.33',1769961726.85219
108,P,b'29.59',1769961726.853703
1,F,b'66.63',1769961878.130627
1,H,b'35.53',1769961878.172758
1,P,b'29.63',1769961878.174173
106,F,b'71.89',1769961947.27296
106,H,b'31.63',1769961947.369184
106,P,b'29.64',1769961947.370796
88,F,b'39.78',1769962365.302612
88,H,b'31.27',1769962365.33567
88,P,b'29.64',1769962365.337363
108,F,b'13.87',1769962457.499543
108,H,b'52.26',1769962457.533913
108,P,b'29.58',1769962457.535294
1,F,b'66.74',1769962478.132492
1,H,b'35.90',1769962478.166403
1,P,b'29.62',1769962478.167813
106,F,b'71.85',1769962705.640107
106,H,b'31.68',1769962705.679667
106,P,b'29.63',1769962705.681676
1,F,b'66.83',1769963078.141735
1,H,b'35.59',1769963078.177095
1,P,b'29.62',1769963078.178311
88,F,b'39.88',1769963106.902358
88,H,b'31.27',1769963106.941058
88,P,b'29.64',1769963106.942743
108,F,b'14.49',1769963188.46672
108,H,b'52.16',1769963188.568494
108,P,b'29.57',1769963188.569954
106,F,b'72.10',1769963464.025712
106,H,b'31.72',1769963464.065555
106,P,b'29.62',1769963464.067049
1,F,b'66.76',1769963678.149698
1,H,b'36.05',1769963678.229133
1,P,b'29.61',1769963678.230505
88,F,b'39.97',1769963848.535022
88,H,b'31.24',1769963848.612268
88,P,b'29.63',1769963848.613808
108,F,b'15.12',1769963919.543338
108,H,b'52.49',1769963919.604824
108,P,b'29.56',1769963919.606256
106,F,b'72.10',1769964222.412868
106,H,b'31.64',1769964222.455471
106,P,b'29.61',1769964222.457165
1,F,b'66.83',1769964278.161703
1,H,b'36.44',1769964278.197806
1,P,b'29.60',1769964278.199144
88,F,b'39.85',1769964590.224547
88,H,b'31.17',1769964590.267635
88,P,b'29.63',1769964590.268979
108,F,b'15.91',1769964650.848344
108,H,b'52.16',1769964650.891378
108,P,b'29.55',1769964650.893037
1,F,b'66.79',1769964878.172902
1,H,b'36.79',1769964878.252498
1,P,b'29.60',1769964878.253839
106,F,b'71.98',1769964980.793717
106,H,b'31.67',1769964980.829733
106,P,b'29.61',1769964980.831175
88,F,b'39.88',1769965331.877938
88,H,b'31.21',1769965331.916894
88,P,b'29.61',1769965331.918592
108,F,b'16.61',1769965382.381356
108,H,b'51.94',1769965382.414401
108,P,b'29.54',1769965382.416015
1,F,b'66.79',1769965478.188372
1,H,b'36.77',1769965478.225831
1,P,b'29.59',1769965478.227145
106,F,b'71.85',1769965739.224877
106,H,b'31.74',1769965739.266312
106,P,b'29.59',1769965739.267619
88,F,b'39.96',1769966073.627049
88,H,b'31.20',1769966073.661457
88,P,b'29.60',1769966073.662493
1,F,b'66.83',1769966078.186722
1,H,b'36.98',1769966078.221259
1,P,b'29.58',1769966078.222585
108,F,b'17.35',1769966114.087726
108,H,b'52.23',1769966114.120838
108,P,b'29.53',1769966114.122628
106,F,b'72.03',1769966497.62312
106,H,b'31.87',1769966497.657676
106,P,b'29.58',1769966497.659145
1,F,b'67.01',1769966679.68681
1,H,b'36.83',1769966679.723374
1,P,b'29.58',1769966679.724769
88,F,b'40.03',1769966815.532628
88,H,b'31.20',1769966815.576116
88,P,b'29.60',1769966815.577501
108,F,b'17.83',1769966845.987267
108,H,b'51.78',1769966846.022908
108,P,b'29.53',1769966846.024346
106,F,b'72.09',1769967256.028149
106,H,b'31.82',1769967256.062106
106,P,b'29.58',1769967256.063471
1,F,b'67.12',1769967278.205809
1,H,b'37.59',1769967278.249021
1,P,b'29.57',1769967278.250249
88,F,b'40.08',1769967557.427603
88,H,b'31.20',1769967557.50124
88,P,b'29.58',1769967557.502833
108,F,b'18.32',1769967577.935497
108,H,b'51.62',1769967577.982908
108,P,b'29.52',1769967577.984921
1,F,b'67.21',1769967878.214036
1,H,b'38.11',1769967878.288774
1,P,b'29.55',1769967878.290505
106,F,b'72.00',1769968014.416245
106,H,b'31.83',1769968014.457251
106,P,b'29.57',1769968014.458846
88,F,b'40.12',1769968299.159342
88,H,b'31.19',1769968299.194306
88,P,b'29.57',1769968299.195648
108,F,b'19.20',1769968312.107916
108,H,b'51.86',1769968312.149395
108,P,b'29.50',1769968312.150775
1,F,b'67.15',1769968478.219199
1,H,b'38.82',1769968478.256902
1,P,b'29.55',1769968478.25849
106,F,b'72.00',1769968772.808106
106,H,b'31.96',1769968772.851669
106,P,b'29.55',1769968772.853307
88,F,b'40.01',1769969040.897385
88,H,b'31.19',1769969040.933813
88,P,b'29.57',1769969040.935465
108,F,b'19.58',1769969042.423045
108,H,b'51.54',1769969042.463018
108,P,b'29.51',1769969042.464554
1,F,b'67.15',1769969078.311558
1,H,b'39.36',1769969078.419704
1,P,b'29.55',1769969078.421266
106,F,b'72.27',1769969531.224626
106,H,b'32.02',1769969531.262075
106,P,b'29.54',1769969531.263876
1,F,b'67.23',1769969678.243876
1,H,b'38.07',1769969678.29399
1,P,b'29.54',1769969678.295353
108,F,b'20.16',1769969774.844189
108,H,b'51.31',1769969774.91106
108,P,b'29.50',1769969774.912821
88,F,b'39.42',1769969782.337668
88,H,b'30.78',1769969782.371194
88,P,b'29.58',1769969782.372939
1,F,b'67.23',1769970278.245104
1,H,b'37.99',1769970278.347169
1,P,b'29.55',1769970278.348781
106,F,b'72.25',1769970289.724165
106,H,b'31.97',1769970289.759687
106,P,b'29.55',1769970289.761153
108,F,b'20.62',1769970507.465265
108,H,b'51.29',1769970507.504902
108,P,b'29.50',1769970507.506591
88,F,b'38.03',1769970523.399258
88,H,b'30.83',1769970523.438825
88,P,b'29.60',1769970523.440231
1,F,b'67.37',1769970878.255985
1,H,b'38.20',1769970878.298114
1,P,b'29.54',1769970878.299183
106,F,b'72.10',1769971048.111307
106,H,b'31.97',1769971048.145359
106,P,b'29.55',1769971048.146725
108,F,b'21.07',1769971239.949936
108,H,b'51.20',1769971240.024591
108,P,b'29.50',1769971240.028044
88,F,b'36.73',1769971264.076815
88,H,b'30.77',1769971264.11147
88,P,b'29.59',1769971264.112873
1,F,b'67.30',1769971478.268479
1,H,b'38.22',1769971478.309734
1,P,b'29.54',1769971478.310965
106,F,b'71.94',1769971806.574623
106,H,b'32.01',1769971806.610725
106,P,b'29.55',1769971806.612378
108,F,b'21.42',1769971972.527696
108,H,b'50.79',1769971972.562719
108,P,b'29.50',1769971972.564176
88,F,b'35.82',1769972004.468799
88,H,b'30.86',1769972004.511705
88,P,b'29.58',1769972004.513104
1,F,b'67.15',1769972078.272748
1,H,b'38.53',1769972078.309061
1,P,b'29.54',1769972078.310372
106,F,b'71.74',1769972565.055814
106,H,b'32.06',1769972565.089904
106,P,b'29.55',1769972565.091345
1,F,b'67.10',1769972678.285871
1,H,b'38.59',1769972678.321854
1,P,b'29.54',1769972678.323166
108,F,b'21.69',1769972705.255919
108,H,b'50.78',1769972705.288508
108,P,b'29.50',1769972705.289985
88,F,b'35.42',1769972745.036484
88,H,b'31.19',1769972745.073439
88,P,b'29.57',1769972745.074916
1,F,b'66.94',1769973278.29106
1,H,b'38.47',1769973278.407074
1,P,b'29.54',1769973278.408602
106,F,b'71.51',1769973323.503822
106,H,b'32.11',1769973323.542439
106,P,b'29.55',1769973323.543888
108,F,b'22.12',1769973438.147251
108,H,b'50.76',1769973438.238792
108,P,b'29.50',1769973438.240309
88,F,b'37.58',1769973486.616649
88,H,b'32.27',1769973486.650698
88,P,b'29.50',1769973486.652222
1,F,b'66.90',1769973878.302687
1,H,b'39.17',1769973878.339695
1,P,b'29.54',1769973878.341026
106,F,b'71.29',1769974082.012995
106,H,b'32.17',1769974082.063636
106,P,b'29.55',1769974082.065114
108,F,b'22.60',1769974171.113176
108,H,b'50.53',1769974171.157168
108,P,b'29.50',1769974171.158675
88,F,b'40.78',1769974229.073687
88,H,b'32.37',1769974229.156701
88,P,b'29.47',1769974229.158108
1,F,b'66.83',1769974478.305661
1,H,b'39.28',1769974478.382102
1,P,b'29.54',1769974478.383749
106,F,b'71.08',1769974840.343452
106,H,b'32.26',1769974840.379518
106,P,b'29.55',1769974840.38091
108,F,b'22.80',1769974904.21331
108,H,b'50.47',1769974904.249442
108,P,b'29.50',1769974904.250844
88,F,b'43.41',1769974973.676429
88,H,b'32.19',1769974973.71189
88,P,b'29.48',1769974973.71334
1,F,b'66.78',1769975078.318212
1,H,b'39.47',1769975078.354527
1,P,b'29.54',1769975078.356226
106,F,b'70.86',1769975598.712516
106,H,b'32.31',1769975598.74836
106,P,b'29.54',1769975598.749517
108,F,b'23.25',1769975637.297965
108,H,b'50.29',1769975637.332802
108,P,b'29.50',1769975637.334463
1,F,b'66.72',1769975678.323511
1,H,b'39.71',1769975678.357501
1,P,b'29.54',1769975678.35915
88,F,b'45.68',1769975715.950969
88,H,b'32.07',1769975715.990613
88,P,b'29.49',1769975715.991871
1,F,b'66.58',1769976278.335718
1,H,b'39.19',1769976278.389488
1,P,b'29.54',1769976278.390835
106,F,b'70.63',1769976356.982813
106,H,b'32.38',1769976357.019836
106,P,b'29.54',1769976357.021204
108,F,b'22.78',1769976370.345064
108,H,b'49.88',1769976370.380713
108,P,b'29.52',1769976370.382233
88,F,b'47.50',1769976460.046857
88,H,b'31.88',1769976460.193229
88,P,b'29.50',1769976460.195013
1,F,b'66.76',1769976878.34333
1,H,b'39.15',1769976878.378173
1,P,b'29.53',1769976878.379689
108,F,b'22.73',1769977103.384664
108,H,b'49.96',1769977103.515141
108,P,b'29.51',1769977103.516555
106,F,b'70.39',1769977115.258576
106,H,b'32.41',1769977115.299383
106,P,b'29.54',1769977115.301147
88,F,b'47.84',1769977203.699599
88,H,b'30.84',1769977203.73449
88,P,b'29.54',1769977203.735745
1,F,b'66.67',1769977478.358018
1,H,b'38.48',1769977478.43975
1,P,b'29.53',1769977478.441368
108,F,b'22.71',1769977836.409563
108,H,b'49.94',1769977836.494546
108,P,b'29.50',1769977836.49608
106,F,b'70.39',1769977873.506731
106,H,b'32.56',1769977873.552153
106,P,b'29.53',1769977873.553624
88,F,b'45.50',1769977946.616598
88,H,b'30.75',1769977946.650863
88,P,b'29.61',1769977946.652068
1,F,b'66.92',1769978078.361638
1,H,b'38.54',1769978078.402194
1,P,b'29.52',1769978078.403575
108,F,b'22.93',1769978569.399358
108,H,b'49.96',1769978569.456457
108,P,b'29.50',1769978569.45785
106,F,b'70.74',1769978631.793661
106,H,b'32.66',1769978631.828216
106,P,b'29.53',1769978631.829616
1,F,b'67.19',1769978678.367843
1,H,b'38.13',1769978678.45802
1,P,b'29.52',1769978678.459871
88,F,b'42.66',1769978688.825752
88,H,b'30.50',1769978688.860868
88,P,b'29.63',1769978688.862512
1,F,b'67.41',1769979278.374865
1,H,b'38.41',1769979278.409603
1,P,b'29.52',1769979278.410998
108,F,b'22.84',1769979302.465328
108,H,b'49.62',1769979302.503831
108,P,b'29.51',1769979302.505762
106,F,b'71.11',1769979390.264582
106,H,b'32.61',1769979390.300214
106,P,b'29.52',1769979390.30201
88,F,b'40.55',1769979430.473061
88,H,b'30.67',1769979430.505903
88,P,b'29.61',1769979430.507439
1,F,b'67.48',1769979878.387355
1,H,b'38.88',1769979878.480814
1,P,b'29.53',1769979878.4822
108,F,b'22.84',1769980035.538614
108,H,b'49.68',1769980035.572597
108,P,b'29.50',1769980035.574221
106,F,b'71.17',1769980148.812716
106,H,b'32.55',1769980148.847201
106,P,b'29.53',1769980148.848835
88,F,b'39.13',1769980171.661374
88,H,b'30.82',1769980171.756353
88,P,b'29.59',1769980171.757973
1,F,b'67.53',1769980478.400537
1,H,b'39.12',1769980478.437021
1,P,b'29.53',1769980478.438454
108,F,b'22.66',1769980768.573555
108,H,b'49.55',1769980768.614364
108,P,b'29.51',1769980768.61596
106,F,b'71.11',1769980907.2106
106,H,b'32.54',1769980907.331676
106,P,b'29.54',1769980907.33324
88,F,b'38.16',1769980912.95465
88,H,b'31.03',1769980913.036387
88,P,b'29.58',1769980913.037902
1,F,b'67.32',1769981078.405761
1,H,b'38.99',1769981078.444115
1,P,b'29.55',1769981078.445172
108,F,b'22.55',1769981501.359628
108,H,b'49.42',1769981501.394807
108,P,b'29.52',1769981501.396133
88,F,b'38.75',1769981654.510977
88,H,b'31.39',1769981654.546001
88,P,b'29.54',1769981654.547243
106,F,b'71.01',1769981665.529492
106,H,b'32.57',1769981665.56379
106,P,b'29.55',1769981665.565376
1,F,b'67.33',1769981678.462192
1,H,b'37.25',1769981678.66556
1,P,b'29.54',1769981678.666963
108,F,b'22.12',1769982234.274245
108,H,b'49.46',1769982234.309107
108,P,b'29.53',1769982234.310607
1,F,b'67.41',1769982278.436477
1,H,b'37.26',1769982278.482401
1,P,b'29.55',1769982278.48382
88,F,b'39.02',1769982395.927541
88,H,b'31.03',1769982396.042157
88,P,b'29.55',1769982396.043736
106,F,b'71.22',1769982424.024271
106,H,b'32.64',1769982424.064316
106,P,b'29.54',1769982424.065933
1,F,b'67.53',1769982878.433087
1,H,b'37.73',1769982878.516493
1,P,b'29.54',1769982878.518163
108,F,b'21.79',1769982967.070366
108,H,b'49.30',1769982967.110386
108,P,b'29.53',1769982967.112035
88,F,b'38.62',1769983137.337496
88,H,b'31.24',1769983137.373909
88,P,b'29.58',1769983137.375082
106,F,b'71.26',1769983182.473992
106,H,b'32.56',1769983182.552772
106,P,b'29.55',1769983182.554205
1,F,b'67.60',1769983481.04163
1,H,b'37.97',1769983481.078972
1,P,b'29.55',1769983481.080572
108,F,b'21.60',1769983699.767727
108,H,b'49.34',1769983699.843952
108,P,b'29.53',1769983699.845529
88,F,b'38.98',1769983878.866932
88,H,b'31.25',1769983878.942735
88,P,b'29.56',1769983878.944368
106,F,b'71.19',1769983940.923058
106,H,b'32.57',1769983940.958258
106,P,b'29.56',1769983940.959908
1,F,b'67.41',1769984078.501151
1,H,b'37.99',1769984078.620622
1,P,b'29.56',1769984078.622091
108,F,b'21.24',1769984434.782844
108,H,b'49.28',1769984434.830994
108,P,b'29.54',1769984434.832617
88,F,b'39.15',1769984620.332634
88,H,b'31.26',1769984620.374328
88,P,b'29.57',1769984620.375843
1,F,b'67.46',1769984678.452829
1,H,b'37.85',1769984678.488836
1,P,b'29.56',1769984678.490125
106,F,b'71.24',1769984699.384865
106,H,b'32.68',1769984699.418359
106,P,b'29.56',1769984699.419917
108,F,b'21.11',1769985165.029387
108,H,b'49.45',1769985165.062809
108,P,b'29.54',1769985165.064274
1,F,b'67.57',1769985278.464266
1,H,b'37.43',1769985278.514779
1,P,b'29.56',1769985278.516352
88,F,b'39.18',1769985361.802903
88,H,b'31.25',1769985361.838128
88,P,b'29.59',1769985361.840184
106,F,b'71.44',1769985457.847058
106,H,b'32.64',1769985457.887572
106,P,b'29.56',1769985457.8891
1,F,b'67.60',1769985878.483531
1,H,b'37.19',1769985878.519991
1,P,b'29.57',1769985878.521289
108,F,b'20.86',1769985897.574742
108,H,b'49.27',1769985897.608894
108,P,b'29.54',1769985897.610365
88,F,b'39.36',1769986103.185555
88,H,b'31.27',1769986103.219435
88,P,b'29.58',1769986103.220888
106,F,b'71.37',1769986216.237073
106,H,b'32.56',1769986216.325212
106,P,b'29.58',1769986216.327029
1,F,b'67.62',1769986478.477939
1,H,b'36.88',1769986478.516341
1,P,b'29.57',1769986478.517792
108,F,b'20.50',1769986629.969836
108,H,b'49.18',1769986630.00527
108,P,b'29.55',1769986630.007032
88,F,b'39.58',1769986844.773528
88,H,b'31.28',1769986844.808
88,P,b'29.58',1769986844.809734
106,F,b'71.28',1769986974.729757
106,H,b'32.56',1769986974.763857
106,P,b'29.58',1769986974.765251
1,F,b'67.37',1769987078.491271
1,H,b'36.71',1769987078.697215
1,P,b'29.59',1769987078.698961
108,F,b'20.23',1769987362.31136
108,H,b'49.37',1769987362.346818
108,P,b'29.56',1769987362.348402
88,F,b'39.76',1769987586.369961
88,H,b'31.30',1769987586.445315
88,P,b'29.59',1769987586.446885
1,F,b'67.50',1769987678.498609
1,H,b'36.37',1769987678.534077
1,P,b'29.57',1769987678.535364
106,F,b'71.47',1769987733.243755
106,H,b'32.68',1769987733.334257
106,P,b'29.58',1769987733.335798
108,F,b'20.16',1769988094.569741
108,H,b'49.47',1769988094.646729
108,P,b'29.55',1769988094.648307
1,F,b'67.60',1769988278.504563
1,H,b'37.47',1769988278.578988
1,P,b'29.58',1769988278.580583
88,F,b'39.90',1769988328.136715
88,H,b'31.31',1769988328.174592
88,P,b'29.59',1769988328.176034
106,F,b'71.64',1769988491.756287
106,H,b'32.61',1769988491.793925
106,P,b'29.58',1769988491.795297
108,F,b'19.96',1769988826.716214
108,H,b'49.26',1769988826.753781
108,P,b'29.56',1769988826.755206
1,F,b'67.62',1769988878.515078
1,H,b'37.94',1769988878.561145
1,P,b'29.58',1769988878.562779
88,F,b'39.99',1769989069.869873
88,H,b'31.34',1769989069.903337
88,P,b'29.60',1769989069.90486
106,F,b'71.56',1769989250.105922
106,H,b'32.58',1769989250.183082
106,P,b'29.59',1769989250.184722
1,F,b'67.57',1769989478.528106
1,H,b'37.20',1769989478.581688
1,P,b'29.59',1769989478.583152
108,F,b'19.54',1769989558.745146
108,H,b'49.32',1769989558.780143
108,P,b'29.57',1769989558.781372
88,F,b'40.06',1769989811.667753
88,H,b'31.35',1769989811.821138
88,P,b'29.60',1769989811.822743
106,F,b'71.38',1769990008.491166
106,H,b'32.58',1769990008.524309
106,P,b'29.60',1769990008.525689
1,F,b'67.33',1769990078.533854
1,H,b'37.04',1769990078.572894
1,P,b'29.59',1769990078.574379
108,F,b'19.49',1769990290.754635
108,H,b'49.41',1769990290.791735
108,P,b'29.56',1769990290.793256
88,F,b'40.14',1769990553.569858
88,H,b'31.38',1769990553.612695
88,P,b'29.60',1769990553.614162
1,F,b'67.53',1769990678.541066
1,H,b'36.57',1769990678.628369
1,P,b'29.58',1769990678.630812
106,F,b'71.44',1769990766.944761
106,H,b'32.71',1769990767.019326
106,P,b'29.59',1769990767.020708
108,F,b'19.29',1769991023.918784
108,H,b'49.48',1769991024.1408
108,P,b'29.56',1769991024.142308
1,F,b'67.59',1769991278.550654
1,H,b'38.11',1769991278.634746
1,P,b'29.59',1769991278.636235
88,F,b'40.35',1769991295.434041
88,H,b'31.41',1769991295.471656
88,P,b'29.60',1769991295.473177
106,F,b'71.71',1769991525.588045
106,H,b'32.72',1769991525.62662
106,P,b'29.59',1769991525.628138
108,F,b'19.09',1769991754.863096
108,H,b'49.48',1769991754.908162
108,P,b'29.57',1769991754.909498
1,F,b'67.64',1769991878.565968
1,H,b'38.56',1769991878.60724
1,P,b'29.59',1769991878.608631
88,F,b'40.44',1769992037.250841
88,H,b'31.43',1769992037.304284
88,P,b'29.61',1769992037.30589
106,F,b'71.67',1769992284.018333
106,H,b'32.65',1769992284.096115
106,P,b'29.59',1769992284.098041
1,F,b'67.62',1769992478.570882
1,H,b'38.58',1769992478.647451
1,P,b'29.59',1769992478.649008
108,F,b'18.93',1769992486.794347
108,H,b'49.58',1769992486.827923
108,P,b'29.57',1769992486.829213
88,F,b'40.53',1769992779.089652
88,H,b'31.44',1769992779.164173
88,P,b'29.61',1769992779.16566
106,F,b'71.53',1769993042.622482
106,H,b'32.61',1769993042.663506
106,P,b'29.60',1769993042.665172
1,F,b'67.37',1769993078.586307
1,H,b'37.69',1769993078.627727
1,P,b'29.60',1769993078.6292
108,F,b'18.79',1769993218.603759
108,H,b'49.53',1769993218.646324
108,P,b'29.57',1769993218.647903
88,F,b'40.57',1769993520.951169
88,H,b'31.45',1769993520.997304
88,P,b'29.61',1769993520.99934
1,F,b'67.41',1769993678.594178
1,H,b'37.19',1769993678.638473
1,P,b'29.59',1769993678.640163
106,F,b'71.47',1769993801.241889
106,H,b'32.68',1769993801.326754
106,P,b'29.60',1769993801.328127
108,F,b'18.41',1769993950.385788
108,H,b'49.71',1769993950.463153
108,P,b'29.57',1769993950.464748
88,F,b'40.30',1769994262.681658
88,H,b'31.20',1769994262.715183
88,P,b'29.62',1769994262.716789
1,F,b'67.60',1769994278.594331
1,H,b'37.04',1769994278.643628
1,P,b'29.59',1769994278.645013
106,F,b'71.69',1769994559.775583
106,H,b'32.74',1769994559.829073
106,P,b'29.60',1769994559.830605
108,F,b'18.18',1769994682.177851
108,H,b'49.79',1769994682.211958
108,P,b'29.58',1769994682.213659
1,F,b'67.71',1769994878.628629
1,H,b'37.84',1769994878.92308
1,P,b'29.60',1769994878.924532
88,F,b'40.06',1769995004.408094
88,H,b'31.42',1769995004.446853
88,P,b'29.62',1769995004.448195
106,F,b'71.71',1769995318.19594
106,H,b'32.68',1769995318.277574
106,P,b'29.60',1769995318.279133
108,F,b'18.10',1769995413.906148
108,H,b'49.78',1769995413.947705
108,P,b'29.57',1769995413.949272
1,F,b'67.77',1769995478.607623
1,H,b'37.91',1769995478.683757
1,P,b'29.60',1769995478.685245
88,F,b'40.12',1769995746.200568
88,H,b'31.47',1769995746.235034
88,P,b'29.62',1769995746.236519
106,F,b'71.53',1769996076.656846
106,H,b'32.64',1769996076.696372
106,P,b'29.61',1769996076.697842
1,F,b'67.57',1769996078.616276
1,H,b'37.38',1769996078.651823
1,P,b'29.61',1769996078.653142
108,F,b'18.16',1769996145.613872
108,H,b'50.12',1769996145.659915
108,P,b'29.57',1769996145.661515
88,F,b'40.21',1769996487.694218
88,H,b'31.47',1769996487.786275
88,P,b'29.62',1769996487.787665
1,F,b'67.50',1769996678.716346
1,H,b'37.26',1769996678.794062
1,P,b'29.61',1769996678.795372
106,F,b'71.49',1769996835.06397
106,H,b'32.73',1769996835.137633
106,P,b'29.61',1769996835.138997
108,F,b'18.01',1769996877.375797
108,H,b'50.01',1769996877.417163
108,P,b'29.58',1769996877.418742
88,F,b'40.28',1769997229.342171
88,H,b'31.48',1769997229.380762
88,P,b'29.62',1769997229.382132
1,F,b'67.62',1769997278.636314
1,H,b'36.86',1769997278.679122
1,P,b'29.61',1769997278.680634
106,F,b'71.73',1769997593.547254
106,H,b'32.78',1769997593.582336
106,P,b'29.61',1769997593.583889
108,F,b'17.76',1769997609.045872
108,H,b'50.09',1769997609.078974
108,P,b'29.59',1769997609.080552
1,F,b'67.71',1769997878.644615
1,H,b'38.24',1769997878.719238
1,P,b'29.61',1769997878.720758
88,F,b'40.30',1769997970.961055
88,H,b'31.36',1769997971.00808
88,P,b'29.63',1769997971.009891
